name,rating,reviews,address,city,state,zip_code,phone
Golden Coffee Shop,4.0,462,901 Sutter St,San Francisco,CA,94109.0,14159220537.0
Eightea,3.5,57,91 6th St,San Francisco,CA,94103.0,14156587471.0
Summer Kitchen & Bake Shop,4.0,435,2944 College Ave,Berkeley,CA,94705.0,15109810538.0
Tads Steak Restaurant,3.0,745,120 Powell St,San Francisco,CA,94102.0,14159821718.0
Tacubaya,3.5,940,1782 4th St,Berkeley,CA,94710.0,15105255160.0
The Creamery,3.0,761,685 4th St,San Francisco,CA,94107.0,14158961446.0
Bazaar Cafe,4.0,303,5927 California St,San Francisco,CA,94121.0,14158315620.0
Bartavelle Coffee & Wine Bar,4.0,314,1603 San Pablo Ave,Berkeley,CA,94702.0,15105242473.0
Uoyakutei Japanese Restaurant,3.5,161,4408 Pacific Coast Hwy,Pacifica,CA,94044.0,16508988183.0
Cafe La Flore Irving,4.5,373,1340 Irving St,San Francisco,CA,94122.0,14155245203.0
Nugget Markets,4.5,46,1 Blackfield Dr,Tiburon,CA,94920.0,14153882770.0
Fred's Coffee Shop,4.5,865,1917 Bridgeway Blvd,Sausalito,CA,94965.0,14153324575.0
Fig and Poe,4.0,53,396 11th St,Oakland,CA,94607.0,14153355100.0
Parlor 1255,4.0,122,1255 Battery St,San Francisco,CA,94111.0,14152490802.0
Roxie Food Center,4.5,955,1901 San Jose Ave,San Francisco,CA,94112.0,14155872345.0
Laney Bistro,4.5,26,900 Fallon St,Oakland,CA,94607.0,15104643405.0
Fluffy's Kitchen,4.5,51,675 El Camino Real,San Bruno,CA,94066.0,14152716734.0
Taylor Street Coffee Shop,4.0,1136,375 Taylor St,San Francisco,CA,94102.0,14155674031.0
AK Subs,4.0,403,397 8th St,San Francisco,CA,94103.0,14152419600.0
Elevation 66 Brewing Co,4.0,580,10082 San Pablo Ave,El Cerrito,CA,94530.0,15105254800.0
Sandrino,4.5,316,45 Caledonia St,Sausalito,CA,94965.0,14157299166.0
Duende Bodega,3.5,24,466 19th St,Oakland,CA,94612.0,15108930174.0
Kowloon Tong Dessert Cafe,3.5,936,393 7th Ave,San Francisco,CA,94118.0,14158761289.0
Beautifull,3.0,427,3401 California St,San Francisco,CA,94118.0,14157289080.0
Seoul Kalbi Korean BBQ,3.5,554,1610 El Camino Real,San Bruno,CA,94066.0,16505830702.0
Bread Srsly,4.5,60,,San Francisco,CA,94103.0,18663383948.0
Cool Cravings,4.0,33,601 Van Ness Ave,San Francisco,CA,94102.0,14158725951.0
Vive La Tarte,4.0,69,166 The Embarcadero,San Francisco,CA,94105.0,
Baiano Pizzeria,3.5,304,1330 9th Ave,San Francisco,CA,94122.0,14156653777.0
Me So Hungry Too,4.0,50,107 S Linden Ave,South San Francisco,CA,94080.0,14155802869.0
Marin Brewing Company,3.0,750,1809 Larkspur Landing Cir,Larkspur,CA,94939.0,14154614677.0
Caffé Mezzaluna,3.5,241,240 Capistrano Rd,Half Moon Bay,CA,94019.0,16505600137.0
El Patron Lonchera,5.0,1,555 Maritime St,Oakland,CA,94607.0,15105082242.0
Camila's Tacos,5.0,12,1601 S El Camino Real,San Mateo,CA,94402.0,16502017976.0
Noodles Fresh,4.0,403,10042 San Pablo Ave,El Cerrito,CA,94530.0,15108981710.0
Riva Cucina,4.0,466,800 Heinz Ave,Berkeley,CA,94710.0,15108417482.0
Beanstalk Cafe,4.0,813,724 Bush St,San Francisco,CA,94108.0,14155761966.0
The Dosa Brothers,4.0,296,598 Market St,San Francisco,CA,94104.0,14153436242.0
The Bagel Bakery,4.0,233,151 Townsend St,San Francisco,CA,94107.0,14155430900.0
Kolkhida,4.5,59,E Charleston Rd,Mountain View,CA,94043.0,16509060991.0
Beach Monkey Organic Cafe,3.5,267,986 Linda Mar Blvd,Pacifica,CA,94044.0,16507385920.0
Cafe Pacifica,4.0,225,1821 Palmetto Ave,Pacifica,CA,94044.0,16504381808.0
The Boy's Deli,4.5,286,2222 Polk St,San Francisco,CA,94109.0,14157763099.0
Lovey's Tea Shoppe,4.5,218,4430 Coast Hwy,Pacifica,CA,94044.0,16503591245.0
Another Cafe,4.0,419,1191 Pine St,San Francisco,CA,94109.0,14158575770.0
Golden Coffee Shop,4.0,462,901 Sutter St,San Francisco,CA,94109.0,14159220537.0
Eightea,3.5,57,91 6th St,San Francisco,CA,94103.0,14156587471.0
Summer Kitchen & Bake Shop,4.0,435,2944 College Ave,Berkeley,CA,94705.0,15109810538.0
Tads Steak Restaurant,3.0,745,120 Powell St,San Francisco,CA,94102.0,14159821718.0
Tacubaya,3.5,940,1782 4th St,Berkeley,CA,94710.0,15105255160.0
The Creamery,3.0,761,685 4th St,San Francisco,CA,94107.0,14158961446.0
Bazaar Cafe,4.0,303,5927 California St,San Francisco,CA,94121.0,14158315620.0
Bartavelle Coffee & Wine Bar,4.0,314,1603 San Pablo Ave,Berkeley,CA,94702.0,15105242473.0
Uoyakutei Japanese Restaurant,3.5,161,4408 Pacific Coast Hwy,Pacifica,CA,94044.0,16508988183.0
Cafe La Flore Irving,4.5,373,1340 Irving St,San Francisco,CA,94122.0,14155245203.0
Nugget Markets,4.5,46,1 Blackfield Dr,Tiburon,CA,94920.0,14153882770.0
Fred's Coffee Shop,4.5,865,1917 Bridgeway Blvd,Sausalito,CA,94965.0,14153324575.0
Fig and Poe,4.0,53,396 11th St,Oakland,CA,94607.0,14153355100.0
San Francisco Wine & Cheese,5.0,84,141 Gough St,San Francisco,CA,94102.0,14158749133.0
Cindy's Market,4.5,61,2084 Hayes St,San Francisco,CA,94117.0,14152217403.0
The Ice Cream Bar,4.0,1289,815 Cole St,San Francisco,CA,94117.0,14157424932.0
Super Mira Market,4.0,150,1790 Sutter St,San Francisco,CA,94115.0,14159216529.0
Lava Java,4.0,174,852 Stanyan St,San Francisco,CA,94117.0,14157517375.0
AK Subs,4.0,403,397 8th St,San Francisco,CA,94103.0,14152419600.0
Elevation 66 Brewing Co,4.0,580,10082 San Pablo Ave,El Cerrito,CA,94530.0,15105254800.0
Sandrino,4.5,316,45 Caledonia St,Sausalito,CA,94965.0,14157299166.0
Duende Bodega,3.5,24,466 19th St,Oakland,CA,94612.0,15108930174.0
Kowloon Tong Dessert Cafe,3.5,936,393 7th Ave,San Francisco,CA,94118.0,14158761289.0
Beautifull,3.0,427,3401 California St,San Francisco,CA,94118.0,14157289080.0
Seoul Kalbi Korean BBQ,3.5,554,1610 El Camino Real,San Bruno,CA,94066.0,16505830702.0
Bread Srsly,4.5,60,,San Francisco,CA,94103.0,18663383948.0
Cool Cravings,4.0,33,601 Van Ness Ave,San Francisco,CA,94102.0,14158725951.0
Vive La Tarte,4.0,69,166 The Embarcadero,San Francisco,CA,94105.0,
Baiano Pizzeria,3.5,304,1330 9th Ave,San Francisco,CA,94122.0,14156653777.0
Me So Hungry Too,4.0,50,107 S Linden Ave,South San Francisco,CA,94080.0,14155802869.0
Marin Brewing Company,3.0,750,1809 Larkspur Landing Cir,Larkspur,CA,94939.0,14154614677.0
Caffé Mezzaluna,3.5,241,240 Capistrano Rd,Half Moon Bay,CA,94019.0,16505600137.0
El Patron Lonchera,5.0,1,555 Maritime St,Oakland,CA,94607.0,15105082242.0
Camila's Tacos,5.0,12,1601 S El Camino Real,San Mateo,CA,94402.0,16502017976.0
Noodles Fresh,4.0,403,10042 San Pablo Ave,El Cerrito,CA,94530.0,15108981710.0
Riva Cucina,4.0,466,800 Heinz Ave,Berkeley,CA,94710.0,15108417482.0
Beanstalk Cafe,4.0,813,724 Bush St,San Francisco,CA,94108.0,14155761966.0
The Dosa Brothers,4.0,296,598 Market St,San Francisco,CA,94104.0,14153436242.0
The Bagel Bakery,4.0,233,151 Townsend St,San Francisco,CA,94107.0,14155430900.0
Kolkhida,4.5,59,E Charleston Rd,Mountain View,CA,94043.0,16509060991.0
Beach Monkey Organic Cafe,3.5,267,986 Linda Mar Blvd,Pacifica,CA,94044.0,16507385920.0
Cafe Pacifica,4.0,225,1821 Palmetto Ave,Pacifica,CA,94044.0,16504381808.0
The Boy's Deli,4.5,286,2222 Polk St,San Francisco,CA,94109.0,14157763099.0
Lovey's Tea Shoppe,4.5,218,4430 Coast Hwy,Pacifica,CA,94044.0,16503591245.0
Another Cafe,4.0,419,1191 Pine St,San Francisco,CA,94109.0,14158575770.0
Golden Coffee Shop,4.0,462,901 Sutter St,San Francisco,CA,94109.0,14159220537.0
Eightea,3.5,57,91 6th St,San Francisco,CA,94103.0,14156587471.0
Summer Kitchen & Bake Shop,4.0,435,2944 College Ave,Berkeley,CA,94705.0,15109810538.0
Tads Steak Restaurant,3.0,745,120 Powell St,San Francisco,CA,94102.0,14159821718.0
Tacubaya,3.5,940,1782 4th St,Berkeley,CA,94710.0,15105255160.0
The Creamery,3.0,761,685 4th St,San Francisco,CA,94107.0,14158961446.0
Bazaar Cafe,4.0,303,5927 California St,San Francisco,CA,94121.0,14158315620.0
Bartavelle Coffee & Wine Bar,4.0,314,1603 San Pablo Ave,Berkeley,CA,94702.0,15105242473.0
Uoyakutei Japanese Restaurant,3.5,161,4408 Pacific Coast Hwy,Pacifica,CA,94044.0,16508988183.0
Cafe La Flore Irving,4.5,373,1340 Irving St,San Francisco,CA,94122.0,14155245203.0
Nugget Markets,4.5,46,1 Blackfield Dr,Tiburon,CA,94920.0,14153882770.0
Fred's Coffee Shop,4.5,865,1917 Bridgeway Blvd,Sausalito,CA,94965.0,14153324575.0
Fig and Poe,4.0,53,396 11th St,Oakland,CA,94607.0,14153355100.0
San Francisco Wine & Cheese,5.0,84,141 Gough St,San Francisco,CA,94102.0,14158749133.0
Cindy's Market,4.5,61,2084 Hayes St,San Francisco,CA,94117.0,14152217403.0
The Ice Cream Bar,4.0,1289,815 Cole St,San Francisco,CA,94117.0,14157424932.0
Super Mira Market,4.0,150,1790 Sutter St,San Francisco,CA,94115.0,14159216529.0
Lava Java,4.0,174,852 Stanyan St,San Francisco,CA,94117.0,14157517375.0
Chomp Station,4.5,32,428 11th St,San Francisco,CA,94103.0,14159978520.0
Arizmendi Bakery,4.5,584,1268 Valencia St,San Francisco,CA,94110.0,14158269218.0
The Cheese Board,4.5,784,1504 Shattuck Ave,Berkeley,CA,94709.0,15105493183.0
Earth's Coffee,4.0,93,3400 Geary Blvd,San Francisco,CA,94118.0,14159338628.0
Mill Valley Beerworks,3.5,394,173 Throckmorton Ave,Mill Valley,CA,94941.0,14158888218.0
Beautifull,3.0,427,3401 California St,San Francisco,CA,94118.0,14157289080.0
Seoul Kalbi Korean BBQ,3.5,554,1610 El Camino Real,San Bruno,CA,94066.0,16505830702.0
Bread Srsly,4.5,60,,San Francisco,CA,94103.0,18663383948.0
Cool Cravings,4.0,33,601 Van Ness Ave,San Francisco,CA,94102.0,14158725951.0
Vive La Tarte,4.0,69,166 The Embarcadero,San Francisco,CA,94105.0,
Baiano Pizzeria,3.5,304,1330 9th Ave,San Francisco,CA,94122.0,14156653777.0
Me So Hungry Too,4.0,50,107 S Linden Ave,South San Francisco,CA,94080.0,14155802869.0
Marin Brewing Company,3.0,750,1809 Larkspur Landing Cir,Larkspur,CA,94939.0,14154614677.0
Caffé Mezzaluna,3.5,241,240 Capistrano Rd,Half Moon Bay,CA,94019.0,16505600137.0
El Patron Lonchera,5.0,1,555 Maritime St,Oakland,CA,94607.0,15105082242.0
Camila's Tacos,5.0,12,1601 S El Camino Real,San Mateo,CA,94402.0,16502017976.0
Noodles Fresh,4.0,403,10042 San Pablo Ave,El Cerrito,CA,94530.0,15108981710.0
Riva Cucina,4.0,466,800 Heinz Ave,Berkeley,CA,94710.0,15108417482.0
Beanstalk Cafe,4.0,813,724 Bush St,San Francisco,CA,94108.0,14155761966.0
The Dosa Brothers,4.0,296,598 Market St,San Francisco,CA,94104.0,14153436242.0
The Bagel Bakery,4.0,233,151 Townsend St,San Francisco,CA,94107.0,14155430900.0
Kolkhida,4.5,59,E Charleston Rd,Mountain View,CA,94043.0,16509060991.0
Beach Monkey Organic Cafe,3.5,267,986 Linda Mar Blvd,Pacifica,CA,94044.0,16507385920.0
Cafe Pacifica,4.0,225,1821 Palmetto Ave,Pacifica,CA,94044.0,16504381808.0
The Boy's Deli,4.5,286,2222 Polk St,San Francisco,CA,94109.0,14157763099.0
Lovey's Tea Shoppe,4.5,218,4430 Coast Hwy,Pacifica,CA,94044.0,16503591245.0
Another Cafe,4.0,419,1191 Pine St,San Francisco,CA,94109.0,14158575770.0
Golden Coffee Shop,4.0,462,901 Sutter St,San Francisco,CA,94109.0,14159220537.0
Eightea,3.5,57,91 6th St,San Francisco,CA,94103.0,14156587471.0
Summer Kitchen & Bake Shop,4.0,435,2944 College Ave,Berkeley,CA,94705.0,15109810538.0
Tads Steak Restaurant,3.0,745,120 Powell St,San Francisco,CA,94102.0,14159821718.0
Tacubaya,3.5,940,1782 4th St,Berkeley,CA,94710.0,15105255160.0
The Creamery,3.0,761,685 4th St,San Francisco,CA,94107.0,14158961446.0
Bazaar Cafe,4.0,303,5927 California St,San Francisco,CA,94121.0,14158315620.0
Bartavelle Coffee & Wine Bar,4.0,314,1603 San Pablo Ave,Berkeley,CA,94702.0,15105242473.0
Uoyakutei Japanese Restaurant,3.5,161,4408 Pacific Coast Hwy,Pacifica,CA,94044.0,16508988183.0
Cafe La Flore Irving,4.5,373,1340 Irving St,San Francisco,CA,94122.0,14155245203.0
Nugget Markets,4.5,46,1 Blackfield Dr,Tiburon,CA,94920.0,14153882770.0
Fred's Coffee Shop,4.5,865,1917 Bridgeway Blvd,Sausalito,CA,94965.0,14153324575.0
Fig and Poe,4.0,53,396 11th St,Oakland,CA,94607.0,14153355100.0
San Francisco Wine & Cheese,5.0,84,141 Gough St,San Francisco,CA,94102.0,14158749133.0
Cindy's Market,4.5,61,2084 Hayes St,San Francisco,CA,94117.0,14152217403.0
The Ice Cream Bar,4.0,1289,815 Cole St,San Francisco,CA,94117.0,14157424932.0
Super Mira Market,4.0,150,1790 Sutter St,San Francisco,CA,94115.0,14159216529.0
Lava Java,4.0,174,852 Stanyan St,San Francisco,CA,94117.0,14157517375.0
Chomp Station,4.5,32,428 11th St,San Francisco,CA,94103.0,14159978520.0
Arizmendi Bakery,4.5,584,1268 Valencia St,San Francisco,CA,94110.0,14158269218.0
The Cheese Board,4.5,784,1504 Shattuck Ave,Berkeley,CA,94709.0,15105493183.0
Earth's Coffee,4.0,93,3400 Geary Blvd,San Francisco,CA,94118.0,14159338628.0
Mill Valley Beerworks,3.5,394,173 Throckmorton Ave,Mill Valley,CA,94941.0,14158888218.0
Mayfield Bakery & Cafe,3.5,1145,855 El Camino Real,Palo Alto,CA,94301.0,16508539200.0
The Dosa Brothers,4.5,8,1 Embarcadero Ctr,San Francisco,CA,94111.0,14153436242.0
Pete's Deli & Cafe,4.0,159,1661 Divisadero St,San Francisco,CA,94115.0,14159314800.0
Chai Bar By David Rio,4.5,405,1019 Market St,San Francisco,CA,94103.0,14158650677.0
Chantal Guillon,4.5,189,1309 Howard St,San Francisco,CA,94103.0,14155121020.0
Baiano Pizzeria,3.5,304,1330 9th Ave,San Francisco,CA,94122.0,14156653777.0
Me So Hungry Too,4.0,50,107 S Linden Ave,South San Francisco,CA,94080.0,14155802869.0
Marin Brewing Company,3.0,750,1809 Larkspur Landing Cir,Larkspur,CA,94939.0,14154614677.0
Caffé Mezzaluna,3.5,241,240 Capistrano Rd,Half Moon Bay,CA,94019.0,16505600137.0
El Patron Lonchera,5.0,1,555 Maritime St,Oakland,CA,94607.0,15105082242.0
Camila's Tacos,5.0,12,1601 S El Camino Real,San Mateo,CA,94402.0,16502017976.0
Noodles Fresh,4.0,403,10042 San Pablo Ave,El Cerrito,CA,94530.0,15108981710.0
Riva Cucina,4.0,466,800 Heinz Ave,Berkeley,CA,94710.0,15108417482.0
Beanstalk Cafe,4.0,813,724 Bush St,San Francisco,CA,94108.0,14155761966.0
The Dosa Brothers,4.0,296,598 Market St,San Francisco,CA,94104.0,14153436242.0
The Bagel Bakery,4.0,233,151 Townsend St,San Francisco,CA,94107.0,14155430900.0
Kolkhida,4.5,59,E Charleston Rd,Mountain View,CA,94043.0,16509060991.0
Beach Monkey Organic Cafe,3.5,267,986 Linda Mar Blvd,Pacifica,CA,94044.0,16507385920.0
Cafe Pacifica,4.0,225,1821 Palmetto Ave,Pacifica,CA,94044.0,16504381808.0
The Boy's Deli,4.5,286,2222 Polk St,San Francisco,CA,94109.0,14157763099.0
Lovey's Tea Shoppe,4.5,218,4430 Coast Hwy,Pacifica,CA,94044.0,16503591245.0
Another Cafe,4.0,419,1191 Pine St,San Francisco,CA,94109.0,14158575770.0
Golden Coffee Shop,4.0,462,901 Sutter St,San Francisco,CA,94109.0,14159220537.0
Eightea,3.5,57,91 6th St,San Francisco,CA,94103.0,14156587471.0
Summer Kitchen & Bake Shop,4.0,435,2944 College Ave,Berkeley,CA,94705.0,15109810538.0
Tads Steak Restaurant,3.0,745,120 Powell St,San Francisco,CA,94102.0,14159821718.0
Tacubaya,3.5,940,1782 4th St,Berkeley,CA,94710.0,15105255160.0
The Creamery,3.0,761,685 4th St,San Francisco,CA,94107.0,14158961446.0
Bazaar Cafe,4.0,303,5927 California St,San Francisco,CA,94121.0,14158315620.0
Bartavelle Coffee & Wine Bar,4.0,314,1603 San Pablo Ave,Berkeley,CA,94702.0,15105242473.0
Uoyakutei Japanese Restaurant,3.5,161,4408 Pacific Coast Hwy,Pacifica,CA,94044.0,16508988183.0
Cafe La Flore Irving,4.5,373,1340 Irving St,San Francisco,CA,94122.0,14155245203.0
Nugget Markets,4.5,46,1 Blackfield Dr,Tiburon,CA,94920.0,14153882770.0
Fred's Coffee Shop,4.5,865,1917 Bridgeway Blvd,Sausalito,CA,94965.0,14153324575.0
Fig and Poe,4.0,53,396 11th St,Oakland,CA,94607.0,14153355100.0
San Francisco Wine & Cheese,5.0,84,141 Gough St,San Francisco,CA,94102.0,14158749133.0
Cindy's Market,4.5,61,2084 Hayes St,San Francisco,CA,94117.0,14152217403.0
The Ice Cream Bar,4.0,1289,815 Cole St,San Francisco,CA,94117.0,14157424932.0
Super Mira Market,4.0,150,1790 Sutter St,San Francisco,CA,94115.0,14159216529.0
Lava Java,4.0,174,852 Stanyan St,San Francisco,CA,94117.0,14157517375.0
Chomp Station,4.5,32,428 11th St,San Francisco,CA,94103.0,14159978520.0
Arizmendi Bakery,4.5,584,1268 Valencia St,San Francisco,CA,94110.0,14158269218.0
The Cheese Board,4.5,784,1504 Shattuck Ave,Berkeley,CA,94709.0,15105493183.0
Earth's Coffee,4.0,93,3400 Geary Blvd,San Francisco,CA,94118.0,14159338628.0
Mill Valley Beerworks,3.5,394,173 Throckmorton Ave,Mill Valley,CA,94941.0,14158888218.0
Mayfield Bakery & Cafe,3.5,1145,855 El Camino Real,Palo Alto,CA,94301.0,16508539200.0
The Dosa Brothers,4.5,8,1 Embarcadero Ctr,San Francisco,CA,94111.0,14153436242.0
Pete's Deli & Cafe,4.0,159,1661 Divisadero St,San Francisco,CA,94115.0,14159314800.0
Chai Bar By David Rio,4.5,405,1019 Market St,San Francisco,CA,94103.0,14158650677.0
Chantal Guillon,4.5,189,1309 Howard St,San Francisco,CA,94103.0,14155121020.0
Seoul of Taipei,4.5,15,428 11th St,San Francisco,CA,94103.0,14156623873.0
Our Poke Place,4.0,179,3515 20th St,San Francisco,CA,94110.0,14156243029.0
L'acajou Bakery & Cafe,4.0,108,5020 Woodminster Ln,Oakland,CA,94602.0,15108429308.0
New Russian Hill Market,4.0,80,1198 Pacific Ave,San Francisco,CA,94133.0,14157761753.0
El Rubens Tamales,5.0,1,2797 Bryant St,San Francisco,CA,94110.0,14155739208.0
Camila's Tacos,5.0,12,1601 S El Camino Real,San Mateo,CA,94402.0,16502017976.0
Noodles Fresh,4.0,403,10042 San Pablo Ave,El Cerrito,CA,94530.0,15108981710.0
Riva Cucina,4.0,466,800 Heinz Ave,Berkeley,CA,94710.0,15108417482.0
Beanstalk Cafe,4.0,813,724 Bush St,San Francisco,CA,94108.0,14155761966.0
The Dosa Brothers,4.0,296,598 Market St,San Francisco,CA,94104.0,14153436242.0
The Bagel Bakery,4.0,233,151 Townsend St,San Francisco,CA,94107.0,14155430900.0
Kolkhida,4.5,59,E Charleston Rd,Mountain View,CA,94043.0,16509060991.0
Beach Monkey Organic Cafe,3.5,267,986 Linda Mar Blvd,Pacifica,CA,94044.0,16507385920.0
Cafe Pacifica,4.0,225,1821 Palmetto Ave,Pacifica,CA,94044.0,16504381808.0
The Boy's Deli,4.5,286,2222 Polk St,San Francisco,CA,94109.0,14157763099.0
Lovey's Tea Shoppe,4.5,218,4430 Coast Hwy,Pacifica,CA,94044.0,16503591245.0
Another Cafe,4.0,419,1191 Pine St,San Francisco,CA,94109.0,14158575770.0
Golden Coffee Shop,4.0,462,901 Sutter St,San Francisco,CA,94109.0,14159220537.0
Eightea,3.5,57,91 6th St,San Francisco,CA,94103.0,14156587471.0
Summer Kitchen & Bake Shop,4.0,435,2944 College Ave,Berkeley,CA,94705.0,15109810538.0
Tads Steak Restaurant,3.0,745,120 Powell St,San Francisco,CA,94102.0,14159821718.0
Tacubaya,3.5,940,1782 4th St,Berkeley,CA,94710.0,15105255160.0
The Creamery,3.0,761,685 4th St,San Francisco,CA,94107.0,14158961446.0
Bazaar Cafe,4.0,303,5927 California St,San Francisco,CA,94121.0,14158315620.0
Bartavelle Coffee & Wine Bar,4.0,314,1603 San Pablo Ave,Berkeley,CA,94702.0,15105242473.0
Uoyakutei Japanese Restaurant,3.5,161,4408 Pacific Coast Hwy,Pacifica,CA,94044.0,16508988183.0
Cafe La Flore Irving,4.5,373,1340 Irving St,San Francisco,CA,94122.0,14155245203.0
Nugget Markets,4.5,46,1 Blackfield Dr,Tiburon,CA,94920.0,14153882770.0
Fred's Coffee Shop,4.5,865,1917 Bridgeway Blvd,Sausalito,CA,94965.0,14153324575.0
Fig and Poe,4.0,53,396 11th St,Oakland,CA,94607.0,14153355100.0
San Francisco Wine & Cheese,5.0,84,141 Gough St,San Francisco,CA,94102.0,14158749133.0
Cindy's Market,4.5,61,2084 Hayes St,San Francisco,CA,94117.0,14152217403.0
The Ice Cream Bar,4.0,1289,815 Cole St,San Francisco,CA,94117.0,14157424932.0
Super Mira Market,4.0,150,1790 Sutter St,San Francisco,CA,94115.0,14159216529.0
Lava Java,4.0,174,852 Stanyan St,San Francisco,CA,94117.0,14157517375.0
Chomp Station,4.5,32,428 11th St,San Francisco,CA,94103.0,14159978520.0
Arizmendi Bakery,4.5,584,1268 Valencia St,San Francisco,CA,94110.0,14158269218.0
The Cheese Board,4.5,784,1504 Shattuck Ave,Berkeley,CA,94709.0,15105493183.0
Earth's Coffee,4.0,93,3400 Geary Blvd,San Francisco,CA,94118.0,14159338628.0
Mill Valley Beerworks,3.5,394,173 Throckmorton Ave,Mill Valley,CA,94941.0,14158888218.0
Mayfield Bakery & Cafe,3.5,1145,855 El Camino Real,Palo Alto,CA,94301.0,16508539200.0
The Dosa Brothers,4.5,8,1 Embarcadero Ctr,San Francisco,CA,94111.0,14153436242.0
Pete's Deli & Cafe,4.0,159,1661 Divisadero St,San Francisco,CA,94115.0,14159314800.0
Chai Bar By David Rio,4.5,405,1019 Market St,San Francisco,CA,94103.0,14158650677.0
Chantal Guillon,4.5,189,1309 Howard St,San Francisco,CA,94103.0,14155121020.0
Seoul of Taipei,4.5,15,428 11th St,San Francisco,CA,94103.0,14156623873.0
Our Poke Place,4.0,179,3515 20th St,San Francisco,CA,94110.0,14156243029.0
L'acajou Bakery & Cafe,4.0,108,5020 Woodminster Ln,Oakland,CA,94602.0,15108429308.0
New Russian Hill Market,4.0,80,1198 Pacific Ave,San Francisco,CA,94133.0,14157761753.0
El Rubens Tamales,5.0,1,2797 Bryant St,San Francisco,CA,94110.0,14155739208.0
Top Round Roast Beef,4.0,108,2962 24th St,San Francisco,CA,94110.0,14157803811.0
Ha Nam Ninh,3.5,287,701 Larkin St,San Francisco,CA,94109.0,14153463100.0
Kensington Fine Foods,4.5,48,285 Arlington Ave,Kensington,CA,94707.0,15105269858.0
Mr East Kitchen,4.0,118,276 Fifth St,San Francisco,CA,94103.0,14156587335.0
Little Gem,3.5,388,400 Grove St,San Francisco,CA,94102.0,14159140501.0
The Bagel Bakery,4.0,233,151 Townsend St,San Francisco,CA,94107.0,14155430900.0
Kolkhida,4.5,59,E Charleston Rd,Mountain View,CA,94043.0,16509060991.0
Beach Monkey Organic Cafe,3.5,267,986 Linda Mar Blvd,Pacifica,CA,94044.0,16507385920.0
Cafe Pacifica,4.0,225,1821 Palmetto Ave,Pacifica,CA,94044.0,16504381808.0
The Boy's Deli,4.5,286,2222 Polk St,San Francisco,CA,94109.0,14157763099.0
Lovey's Tea Shoppe,4.5,218,4430 Coast Hwy,Pacifica,CA,94044.0,16503591245.0
Another Cafe,4.0,419,1191 Pine St,San Francisco,CA,94109.0,14158575770.0
Golden Coffee Shop,4.0,462,901 Sutter St,San Francisco,CA,94109.0,14159220537.0
Eightea,3.5,57,91 6th St,San Francisco,CA,94103.0,14156587471.0
Summer Kitchen & Bake Shop,4.0,435,2944 College Ave,Berkeley,CA,94705.0,15109810538.0
Tads Steak Restaurant,3.0,745,120 Powell St,San Francisco,CA,94102.0,14159821718.0
Tacubaya,3.5,940,1782 4th St,Berkeley,CA,94710.0,15105255160.0
The Creamery,3.0,761,685 4th St,San Francisco,CA,94107.0,14158961446.0
Bazaar Cafe,4.0,303,5927 California St,San Francisco,CA,94121.0,14158315620.0
Bartavelle Coffee & Wine Bar,4.0,314,1603 San Pablo Ave,Berkeley,CA,94702.0,15105242473.0
